Date,Open,High,Low,Close,Adj Close,Volume
2018-02-23,173.669998,175.649994,173.539993,175.500000,171.552734,33812400
2018-02-26,176.350006,179.389999,176.210007,178.970001,174.944702,38162200
2018-02-27,179.100006,180.479996,178.160004,178.389999,174.377747,38928100
2018-02-28,179.259995,180.619995,178.050003,178.119995,174.113831,37782100
2018-03-01,178.539993,179.779999,172.660004,175.000000,171.063995,48802000
2018-03-02,172.800003,176.300003,172.449997,176.210007,172.246780,38454000
2018-03-05,175.210007,177.740005,174.520004,176.820007,172.843079,28401400
2018-03-06,177.910004,178.250000,176.130005,176.669998,172.696442,23788500
2018-03-07,174.940002,175.850006,174.270004,175.029999,171.093338,31703500
2018-03-08,175.479996,177.119995,175.070007,176.940002,172.960373,23774100
2018-03-09,177.960007,180.000000,177.389999,179.979996,175.931992,32185200
2018-03-12,180.289993,182.389999,180.210007,181.720001,177.632843,32207100
2018-03-13,182.589996,183.500000,179.240005,179.970001,175.922211,31693500
2018-03-14,180.320007,180.520004,177.809998,178.440002,174.426620,29368400
2018-03-15,178.500000,180.240005,178.070007,178.649994,174.631882,22743800
2018-03-16,178.649994,179.119995,177.619995,178.020004,174.016083,39404700
2018-03-19,177.320007,177.470001,173.660004,175.300003,171.357239,33446800
2018-03-20,175.240005,176.800003,174.940002,175.240005,171.298615,19649400
2018-03-21,175.039993,175.089996,171.259995,171.270004,167.417892,37054900
2018-03-22,170.000000,172.679993,168.600006,168.850006,165.052322,41490800
2018-03-23,168.389999,169.919998,164.940002,164.940002,161.230270,41028800
2018-03-26,168.070007,173.100006,166.440002,172.770004,168.884155,37541200
2018-03-27,173.679993,175.149994,166.919998,168.339996,164.553802,40922600
2018-03-28,167.250000,170.020004,165.190002,166.479996,162.735626,41668500
2018-03-29,167.809998,171.750000,166.899994,167.779999,164.006378,38398500
2018-04-02,166.639999,168.940002,164.470001,166.679993,162.931122,37586800
2018-04-03,167.639999,168.750000,164.880005,168.389999,164.602676,30278000
2018-04-04,164.880005,172.009995,164.770004,171.610001,167.750244,34605500
2018-04-05,172.580002,174.229996,172.080002,172.800003,168.913483,26933200
2018-04-06,170.970001,172.479996,168.199997,168.380005,164.592911,35005300
2018-04-09,169.880005,173.089996,169.850006,170.050003,166.225342,29017700
2018-04-10,173.000000,174.000000,171.529999,173.250000,169.353378,28408600
2018-04-11,172.229996,173.919998,171.699997,172.440002,168.561569,22431600
2018-04-12,173.410004,175.000000,173.039993,174.139999,170.223358,22889300
2018-04-13,174.779999,175.839996,173.850006,174.729996,170.800049,25124300
2018-04-16,175.029999,176.190002,174.830002,175.820007,171.865585,21578400
2018-04-17,176.490005,178.940002,176.410004,178.240005,174.231125,26605400
2018-04-18,177.809998,178.820007,176.880005,177.839996,173.840134,20754500
2018-04-19,173.759995,175.389999,172.660004,172.800003,168.913483,34808800
2018-04-20,170.600006,171.220001,165.429993,165.720001,161.992706,65491100
2018-04-23,166.830002,166.919998,164.089996,165.240005,161.523514,36515500
2018-04-24,165.669998,166.330002,161.220001,162.940002,159.275253,33692000
2018-04-25,162.619995,165.419998,162.410004,163.649994,159.969269,28382100
2018-04-26,164.119995,165.729996,163.369995,164.220001,160.526474,27963000
2018-04-27,164.000000,164.330002,160.630005,162.320007,158.669205,35655800
2018-04-30,162.130005,167.259995,161.839996,165.259995,161.543045,42427400
2018-05-01,166.410004,169.199997,165.270004,169.100006,165.296692,53569400
2018-05-02,175.229996,177.750000,173.800003,176.570007,172.598679,66539400
2018-05-03,175.880005,177.500000,174.440002,176.889999,172.911484,34068200
2018-05-04,178.250000,184.250000,178.169998,183.830002,179.695419,56201300
2018-05-07,185.179993,187.669998,184.750000,185.160004,180.995468,42451400
2018-05-08,184.990005,186.220001,183.669998,186.050003,181.865463,28402800
2018-05-09,186.550003,187.399994,185.220001,187.360001,183.145996,23211200
2018-05-10,187.740005,190.369995,187.649994,190.039993,185.765717,27989300
2018-05-11,189.490005,190.059998,187.449997,188.589996,185.059204,26212200
2018-05-14,189.009995,189.529999,187.860001,188.149994,184.627441,20778800
2018-05-15,186.779999,187.070007,185.100006,186.440002,182.949463,23695200
2018-05-16,186.070007,188.460007,186.000000,188.179993,184.656860,19183100
2018-05-17,188.000000,188.910004,186.360001,186.990005,183.489166,17294000
2018-05-18,187.190002,187.809998,186.130005,186.309998,182.821884,18297700
2018-05-21,188.000000,189.270004,186.910004,187.630005,184.117172,18400800
2018-05-22,188.380005,188.880005,186.779999,187.160004,183.655975,15240700
2018-05-23,186.350006,188.500000,185.759995,188.360001,184.833527,20058400
2018-05-24,188.770004,188.839996,186.210007,188.149994,184.627441,23234000
2018-05-25,188.229996,189.649994,187.649994,188.580002,185.049393,17461000
2018-05-29,187.600006,188.750000,186.869995,187.899994,184.382111,22514100
2018-05-30,187.720001,188.000000,186.779999,187.500000,183.989609,18690500
2018-05-31,187.220001,188.229996,186.139999,186.869995,183.371399,27482800
2018-06-01,187.990005,190.259995,187.750000,190.240005,186.678314,23442500
2018-06-04,191.639999,193.419998,191.350006,191.830002,188.238571,26266200
2018-06-05,193.070007,193.940002,192.360001,193.309998,189.690826,21566000
2018-06-06,193.630005,194.080002,191.919998,193.979996,190.348297,20933600
2018-06-07,194.139999,194.199997,192.339996,193.460007,189.838028,21347200
2018-06-08,191.169998,192.000000,189.770004,191.699997,188.110962,26656800
2018-06-11,191.350006,191.970001,190.210007,191.229996,187.649780,18308500
2018-06-12,191.389999,192.610001,191.149994,192.279999,188.680099,16911100
2018-06-13,192.419998,192.880005,190.440002,190.699997,187.129684,21638400
2018-06-14,191.550003,191.570007,190.220001,190.800003,187.227844,21610100
2018-06-15,190.029999,190.160004,188.259995,188.839996,185.304504,61719200
2018-06-18,187.880005,189.220001,187.199997,188.740005,185.206390,18484900
2018-06-19,185.139999,186.330002,183.449997,185.690002,182.213486,33578500
2018-06-20,186.350006,187.199997,185.729996,186.500000,183.008331,20628700
2018-06-21,187.250000,188.350006,184.940002,185.460007,181.987808,25711900
2018-06-22,186.119995,186.149994,184.699997,184.919998,181.457901,27200400
2018-06-25,183.399994,184.919998,180.729996,182.169998,178.759384,31663100
2018-06-26,182.990005,186.529999,182.539993,184.429993,180.977097,24569200
2018-06-27,185.229996,187.279999,184.029999,184.160004,180.712158,25285300
2018-06-28,184.100006,186.210007,183.800003,185.500000,182.027039,17365200
2018-06-29,186.289993,187.190002,182.910004,185.110001,181.644363,22737700
2018-07-02,183.820007,187.300003,183.419998,187.179993,183.675583,17731300
2018-07-03,187.789993,187.949997,183.539993,183.919998,180.476639,13954800
2018-07-05,185.259995,186.410004,184.279999,185.399994,181.928925,16604200
2018-07-06,185.419998,188.429993,185.199997,187.970001,184.450790,17485200
2018-07-09,189.500000,190.679993,189.300003,190.580002,187.011948,19756600
2018-07-10,190.710007,191.279999,190.179993,190.350006,186.786255,15939100
2018-07-11,188.500000,189.779999,187.610001,187.880005,184.362503,18831500
2018-07-12,189.529999,191.410004,189.309998,191.029999,187.453506,18041100
2018-07-13,191.080002,191.839996,190.899994,191.330002,187.747894,12513900
2018-07-16,191.520004,192.649994,190.419998,190.910004,187.335770,15043100
2018-07-17,189.750000,191.869995,189.199997,191.449997,187.865646,15534500
2018-07-18,191.779999,191.800003,189.929993,190.399994,186.835327,16393400
2018-07-19,189.690002,192.550003,189.690002,191.880005,188.287613,20286800
2018-07-20,191.779999,192.429993,190.169998,191.440002,187.855835,20676200
2018-07-23,190.679993,191.960007,189.559998,191.610001,188.022659,15989400
2018-07-24,192.449997,193.660004,192.050003,193.000000,189.386642,18697900
2018-07-25,193.059998,194.850006,192.429993,194.820007,191.172577,16709900
2018-07-26,194.610001,195.960007,193.610001,194.210007,190.573990,19076000
2018-07-27,194.990005,195.190002,190.100006,190.979996,187.404449,24024000
2018-07-30,191.899994,192.199997,189.070007,189.910004,186.354477,21029500
2018-07-31,190.300003,192.139999,189.339996,190.289993,186.727371,39373000
2018-08-01,199.130005,201.759995,197.309998,201.500000,197.727493,67935700
2018-08-02,200.580002,208.380005,200.350006,207.389999,203.507217,62404000
2018-08-03,207.029999,208.740005,205.479996,207.990005,204.095993,33447400
2018-08-06,208.000000,209.250000,207.070007,209.070007,205.155792,25425400
2018-08-07,209.320007,209.500000,206.759995,207.110001,203.232483,25587400
2018-08-08,206.050003,207.809998,204.520004,207.250000,203.369858,22525500
2018-08-09,209.529999,209.779999,207.199997,208.880005,204.969330,23492600
2018-08-10,207.360001,209.100006,206.669998,207.529999,204.358810,24611200
2018-08-13,209.309998,210.949997,207.699997,208.869995,205.678345,25890900
2018-08-14,210.160004,210.559998,208.259995,209.750000,206.544891,20748000
2018-08-15,209.220001,210.740005,208.330002,210.240005,207.027420,28807600
2018-08-16,211.750000,213.809998,211.470001,213.320007,210.060333,28500400
2018-08-17,213.440002,217.949997,213.160004,217.580002,214.255234,35427000
2018-08-20,218.100006,219.179993,215.110001,215.460007,212.167633,30287700
2018-08-21,216.800003,217.190002,214.029999,215.039993,211.754028,26159800
2018-08-22,214.100006,216.360001,213.839996,215.050003,211.763901,19018100
2018-08-23,214.649994,217.050003,214.600006,215.490005,212.197189,18883200
2018-08-24,216.600006,216.899994,215.110001,216.160004,212.856949,18476400
2018-08-27,217.149994,218.740005,216.330002,217.940002,214.609741,20525100
2018-08-28,219.009995,220.539993,218.919998,219.699997,216.342850,22776800
2018-08-29,220.149994,223.490005,219.410004,222.979996,219.572723,27254800
2018-08-30,223.250000,228.259995,222.399994,225.029999,221.591385,48793800
2018-08-31,226.509995,228.869995,226.000000,227.630005,224.151657,43340100
2018-09-04,228.410004,229.179993,226.630005,228.360001,224.870499,27390100
2018-09-05,228.990005,229.669998,225.100006,226.869995,223.403275,33333000
2018-09-06,226.229996,227.350006,221.300003,223.100006,219.690903,34290000
2018-09-07,221.850006,225.369995,220.710007,221.300003,217.918411,37619800
2018-09-10,220.949997,221.850006,216.470001,218.330002,214.993759,39516500
2018-09-11,218.009995,224.300003,216.559998,223.850006,220.429443,35749000
2018-09-12,224.940002,225.000000,219.839996,221.070007,217.691925,49278700
2018-09-13,223.520004,228.350006,222.570007,226.410004,222.950317,41706400
2018-09-14,225.750000,226.839996,222.520004,223.839996,220.419571,31999300
2018-09-17,222.149994,222.949997,217.270004,217.880005,214.550659,37195100
2018-09-18,217.789993,221.850006,217.119995,218.240005,214.905167,31571700
2018-09-19,218.500000,219.619995,215.300003,218.369995,215.033142,27123800
2018-09-20,220.240005,222.279999,219.149994,220.029999,216.667816,26608800
2018-09-21,220.779999,221.360001,217.289993,217.660004,214.334030,96246700
2018-09-24,216.820007,221.259995,216.630005,220.789993,217.416183,27693400
2018-09-25,219.750000,222.820007,219.699997,222.190002,218.794800,24554400
2018-09-26,221.000000,223.750000,219.759995,220.419998,217.051849,23984700
2018-09-27,223.820007,226.440002,223.539993,224.949997,221.512604,30181200
2018-09-28,224.789993,225.839996,224.020004,225.740005,222.290543,22929400
2018-10-01,227.949997,229.419998,226.350006,227.259995,223.787323,23600800
2018-10-02,227.250000,230.000000,226.630005,229.279999,225.776459,24788200
2018-10-03,230.050003,233.470001,229.779999,232.070007,228.523819,28654800
2018-10-04,230.779999,232.350006,226.729996,227.990005,224.506180,32042000
2018-10-05,227.960007,228.410004,220.580002,224.289993,220.862717,33580500
2018-10-08,222.210007,224.800003,220.199997,223.770004,220.350662,29663900
2018-10-09,223.639999,227.270004,222.250000,226.869995,223.403275,26891000
2018-10-10,225.460007,226.350006,216.050003,216.360001,213.053894,41990600
2018-10-11,214.520004,219.500000,212.320007,214.449997,211.173065,53124400
2018-10-12,220.419998,222.880005,216.839996,222.110001,218.716034,40337900
2018-10-15,221.160004,221.830002,217.270004,217.360001,214.038605,30791000
2018-10-16,218.929993,222.990005,216.759995,222.149994,218.755417,29184000
2018-10-17,222.300003,222.639999,219.339996,221.190002,217.810089,22885400
2018-10-18,217.860001,219.740005,213.000000,216.020004,212.719086,32581300
2018-10-19,218.059998,221.259995,217.429993,219.309998,215.958801,33078700
2018-10-22,219.789993,223.360001,218.940002,220.649994,217.278320,28792100
2018-10-23,215.830002,223.250000,214.699997,222.729996,219.326538,38767800
2018-10-24,222.600006,224.229996,214.539993,215.089996,211.803284,40925500
2018-10-25,217.710007,221.380005,216.750000,219.800003,216.441330,29855800
2018-10-26,215.899994,220.190002,212.669998,216.300003,212.994797,47258400
2018-10-29,219.190002,219.690002,206.089996,212.240005,208.996857,45935500
2018-10-30,211.149994,215.179993,209.270004,213.300003,210.040649,36660000
2018-10-31,216.880005,220.449997,216.619995,218.860001,215.515686,38358900
2018-11-01,219.050003,222.360001,216.809998,222.220001,218.824341,58323200
2018-11-02,209.550003,213.649994,205.429993,207.479996,204.309570,91328700
2018-11-05,204.300003,204.389999,198.169998,201.589996,198.509583,66163700
2018-11-06,201.919998,204.720001,201.690002,203.770004,200.656265,31882900
2018-11-07,205.970001,210.059998,204.130005,209.949997,206.741821,33424400
2018-11-08,209.979996,210.119995,206.750000,208.490005,206.020493,25362600
2018-11-09,205.550003,206.009995,202.250000,204.470001,202.048096,34365800
2018-11-12,199.000000,199.850006,193.789993,194.169998,191.870087,51135500
2018-11-13,191.630005,197.179993,191.449997,192.229996,189.953079,46882900
2018-11-14,193.899994,194.479996,185.929993,186.800003,184.587402,60801000
2018-11-15,188.389999,191.970001,186.899994,191.410004,189.142792,46478800
2018-11-16,190.500000,194.970001,189.460007,193.529999,191.237686,36928300
2018-11-19,190.000000,190.699997,184.990005,185.860001,183.658539,41925300
2018-11-20,178.369995,181.470001,175.509995,176.979996,174.883713,67825200
2018-11-21,179.729996,180.270004,176.550003,176.779999,174.686081,31124200
2018-11-23,174.940002,176.600006,172.100006,172.289993,170.249252,23624000
2018-11-26,174.240005,174.949997,170.259995,174.619995,172.551666,44998500
2018-11-27,171.509995,174.770004,170.880005,174.240005,172.176163,41387400
2018-11-28,176.729996,181.289993,174.929993,180.940002,178.796799,46062500
2018-11-29,182.660004,182.800003,177.699997,179.550003,177.423264,41770000
2018-11-30,180.289993,180.330002,177.029999,178.580002,176.464767,39531500
2018-12-03,184.460007,184.940002,181.210007,184.820007,182.630859,40802500
2018-12-04,180.949997,182.389999,176.270004,176.690002,174.597153,41344300
2018-12-06,171.759995,174.779999,170.419998,174.720001,172.650482,43098400
2018-12-07,173.490005,174.490005,168.300003,168.490005,166.494278,42281600
2018-12-10,165.000000,170.089996,163.330002,169.600006,167.591125,62026000
2018-12-11,171.660004,171.789993,167.000000,168.630005,166.632614,47281700
2018-12-12,170.399994,171.919998,169.020004,169.100006,167.097046,35627700
2018-12-13,170.490005,172.570007,169.550003,170.949997,168.925125,31898600
2018-12-14,169.000000,169.080002,165.279999,165.479996,163.519913,40703700
2018-12-17,165.449997,168.350006,162.729996,163.940002,161.998169,44287900
2018-12-18,165.380005,167.529999,164.389999,166.070007,164.102936,33841500
2018-12-19,166.000000,167.449997,159.089996,160.889999,158.984299,49047300
2018-12-20,160.399994,162.110001,155.300003,156.830002,154.972397,64773000
2018-12-21,156.860001,158.160004,149.630005,150.729996,148.944626,95744600
2018-12-24,148.149994,151.550003,146.589996,146.830002,145.090836,37169200
2018-12-26,148.300003,157.229996,146.720001,157.169998,155.308350,58582500
2018-12-27,155.839996,156.770004,150.070007,156.149994,154.300446,53117100
2018-12-28,157.500000,158.520004,154.550003,156.229996,154.379486,42291400
2018-12-31,158.529999,159.360001,156.479996,157.740005,155.871613,35003500
